Word,Frames path
HEAR,ISL_CSLRT_Corpus\Frames_Word_Level\HEAR\HEAR (3).jpg
HEAR,ISL_CSLRT_Corpus\Frames_Word_Level\HEAR\HEAR (4).jpg
HEAR,ISL_CSLRT_Corpus\Frames_Word_Level\HEAR\HEAR (5).jpg
HEAR,ISL_CSLRT_Corpus\Frames_Word_Level\HEAR\HEAR (6).jpg
HEAR,ISL_CSLRT_Corpus\Frames_Word_Level\HEAR\HEAR (7).jpg
HEART,ISL_CSLRT_Corpus\Frames_Word_Level\HEART\HEART (1).jpg
HEART,ISL_CSLRT_Corpus\Frames_Word_Level\HEART\HEART (2).jpg
HEART,ISL_CSLRT_Corpus\Frames_Word_Level\HEART\HEART (3).jpg
HEART,ISL_CSLRT_Corpus\Frames_Word_Level\HEART\HEART (4).jpg
HEART,ISL_CSLRT_Corpus\Frames_Word_Level\HEART\HEART (5).jpg
HEART,ISL_CSLRT_Corpus\Frames_Word_Level\HEART\HEART (6).jpg
HELLO_HI,ISL_CSLRT_Corpus\Frames_Word_Level\HELLO_HI\HELLO HI-1.jpg
HELLO_HI,ISL_CSLRT_Corpus\Frames_Word_Level\HELLO_HI\HELLO HI-2.jpg
HELLO_HI,ISL_CSLRT_Corpus\Frames_Word_Level\HELLO_HI\HI HELLO-3.jpg
HELLO_HI,ISL_CSLRT_Corpus\Frames_Word_Level\HELLO_HI\HI_HELLO-4.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (1).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (10).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (11).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (12).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (2).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (3).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (4).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (5).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (6).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (7).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (8).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP (9).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP-1.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP-2.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP-3.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP-4.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP-5.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP-6.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP-7.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\HELP.jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\NOT (1).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\NOT (2).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\NOT (3).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\NOT (4).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\NOT (5).jpg
HELP,ISL_CSLRT_Corpus\Frames_Word_Level\HELP\NOT (6).jpg
HIDING,ISL_CSLRT_Corpus\Frames_Word_Level\HIDING\HIDING (1).jpg
HIDING,ISL_CSLRT_Corpus\Frames_Word_Level\HIDING\HIDING (2).jpg
HIDING,ISL_CSLRT_Corpus\Frames_Word_Level\HIDING\HIDING (3).jpg
HIDING,ISL_CSLRT_Corpus\Frames_Word_Level\HIDING\HIDING (4).jpg
HIDING,ISL_CSLRT_Corpus\Frames_Word_Level\HIDING\HIDING (5).jpg
HIDING,ISL_CSLRT_Corpus\Frames_Word_Level\HIDING\HIDING.jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (1).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (10).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (11).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (12).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (13).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (14).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (15).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (16).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (2).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (3).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (4).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (5).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (6).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (7).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (8).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW (9).jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW-1.jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW-2.jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW-4.jpg
HOW,ISL_CSLRT_Corpus\Frames_Word_Level\HOW\HOW.jpg
HUNGRY,ISL_CSLRT_Corpus\Frames_Word_Level\HUNGRY\HUNGRY-1.jpg
HUNGRY,ISL_CSLRT_Corpus\Frames_Word_Level\HUNGRY\HUNGRY-2.jpg
HUNGRY,ISL_CSLRT_Corpus\Frames_Word_Level\HUNGRY\HUNGRY-3.jpg
HUNGRY,ISL_CSLRT_Corpus\Frames_Word_Level\HUNGRY\HUNGRY-4.jpg
HUNGRY,ISL_CSLRT_Corpus\Frames_Word_Level\HUNGRY\HUNGRY-5.jpg
HUNGRY,ISL_CSLRT_Corpus\Frames_Word_Level\HUNGRY\HUNGRY-6.jpg
HUNGRY,ISL_CSLRT_Corpus\Frames_Word_Level\HUNGRY\HUNGRY-7.jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (1).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (10).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (11).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (12).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (13).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (14).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (2).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (3).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (4).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (5).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (6).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (7).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (8).jpg
HURT,ISL_CSLRT_Corpus\Frames_Word_Level\HURT\HURT (9).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (1).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (10).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (11).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (12).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (13).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (14).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (15).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (16).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (17).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (18).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (19).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (2).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (20).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (21).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (22).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (23).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (24).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (25).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (26).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (27).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (28).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (29).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (3).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (30).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (31).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (32).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (33).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (34).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (35).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (36).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (37).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (38).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (39).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (4).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (40).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (41).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (42).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (43).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (44).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (45).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (46).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (47).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (48).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (49).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (5).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (50).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (51).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (52).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (53).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (54).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (6).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (7).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (8).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I (9).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-1.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-10.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-11.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-12.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-13.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-14.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-2.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-3.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-4.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-5.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-6.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-7.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-8.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I-9.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\I.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (1).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (2).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (3).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (4).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (5).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (6).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (7).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME (8).jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-1.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-2.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-222.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-33.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-333.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-44.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-444.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-555.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-66.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-666.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-77.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME-777.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\ME.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\MY-1.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\MY-11.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\MY-2.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\MY-3.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\MY-5.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\MY-6.jpg
I_ME_MINE_MY,ISL_CSLRT_Corpus\Frames_Word_Level\I_ME_MINE_MY\MY-7.jpg
KIND,ISL_CSLRT_Corpus\Frames_Word_Level\KIND\KIND (1).jpg
KIND,ISL_CSLRT_Corpus\Frames_Word_Level\KIND\KIND (2).jpg
KIND,ISL_CSLRT_Corpus\Frames_Word_Level\KIND\KIND (3).jpg
KIND,ISL_CSLRT_Corpus\Frames_Word_Level\KIND\KIND (4).jpg
KIND,ISL_CSLRT_Corpus\Frames_Word_Level\KIND\KIND (5).jpg
KIND,ISL_CSLRT_Corpus\Frames_Word_Level\KIND\KIND (6).jpg
KIND,ISL_CSLRT_Corpus\Frames_Word_Level\KIND\KIND (7).jpg
LEAVE,ISL_CSLRT_Corpus\Frames_Word_Level\LEAVE\LEAVE (1).jpg
LEAVE,ISL_CSLRT_Corpus\Frames_Word_Level\LEAVE\LEAVE (2).jpg
LEAVE,ISL_CSLRT_Corpus\Frames_Word_Level\LEAVE\LEAVE (3).jpg
LEAVE,ISL_CSLRT_Corpus\Frames_Word_Level\LEAVE\LEAVE (4).jpg
LEAVE,ISL_CSLRT_Corpus\Frames_Word_Level\LEAVE\LEAVE (5).jpg
LIKE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE\LIKE (1).jpg
LIKE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE\LIKE (2).jpg
LIKE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE\LIKE (3).jpg
LIKE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE\LIKE (4).jpg
LIKE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE\LIKE (5).jpg
LIKE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE\LIKE (6).jpg
LIKE_LOVE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE_LOVE\love or like (1).jpg
LIKE_LOVE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE_LOVE\love or like (2).jpg
LIKE_LOVE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE_LOVE\love or like (3).jpg
LIKE_LOVE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE_LOVE\love or like (4).jpg
LIKE_LOVE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE_LOVE\love or like (5).jpg
LIKE_LOVE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE_LOVE\love or like (6).jpg
LIKE_LOVE,ISL_CSLRT_Corpus\Frames_Word_Level\LIKE_LOVE\love or like (7).jpg
MEAN IT,ISL_CSLRT_Corpus\Frames_Word_Level\MEAN IT\MEAN (1).jpg
MEAN IT,ISL_CSLRT_Corpus\Frames_Word_Level\MEAN IT\MEAN (2).jpg
MEAN IT,ISL_CSLRT_Corpus\Frames_Word_Level\MEAN IT\MEAN (3).jpg
MEDICINE,ISL_CSLRT_Corpus\Frames_Word_Level\MEDICINE\MEDICINE (1).jpg
MEDICINE,ISL_CSLRT_Corpus\Frames_Word_Level\MEDICINE\MEDICINE (2).jpg
MEDICINE,ISL_CSLRT_Corpus\Frames_Word_Level\MEDICINE\MEDICINE (3).jpg
MEDICINE,ISL_CSLRT_Corpus\Frames_Word_Level\MEDICINE\MEDICINE (4).jpg
MEDICINE,ISL_CSLRT_Corpus\Frames_Word_Level\MEDICINE\MEDICINE (5).jpg
MEDICINE,ISL_CSLRT_Corpus\Frames_Word_Level\MEDICINE\MEDICINE (6).jpg
MEET,ISL_CSLRT_Corpus\Frames_Word_Level\MEET\MEET-1.jpg
MEET,ISL_CSLRT_Corpus\Frames_Word_Level\MEET\MEET-3.jpg
MEET,ISL_CSLRT_Corpus\Frames_Word_Level\MEET\MEET-4.jpg
MEET,ISL_CSLRT_Corpus\Frames_Word_Level\MEET\MEET-5.jpg
MEET,ISL_CSLRT_Corpus\Frames_Word_Level\MEET\MEET-6.jpg
NAME,ISL_CSLRT_Corpus\Frames_Word_Level\NAME\NAME-1.jpg
NAME,ISL_CSLRT_Corpus\Frames_Word_Level\NAME\NAME-2.jpg
NAME,ISL_CSLRT_Corpus\Frames_Word_Level\NAME\NAME-3.jpg
NAME,ISL_CSLRT_Corpus\Frames_Word_Level\NAME\NAME-4.jpg
NAME,ISL_CSLRT_Corpus\Frames_Word_Level\NAME\NAME-5.jpg
NAME,ISL_CSLRT_Corpus\Frames_Word_Level\NAME\NAME-6.jpg
NAME,ISL_CSLRT_Corpus\Frames_Word_Level\NAME\NAME-7.jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (1).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (10).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (2).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (3).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (4).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (5).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (6).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (7).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (8).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE (9).jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE-1.jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE-3.jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE-4.jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE-5.jpg
NICE,ISL_CSLRT_Corpus\Frames_Word_Level\NICE\NICE-6.jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (1).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (10).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (11).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (12).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (13).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (14).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (15).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (2).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (3).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (4).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (5).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (6).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (7).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (8).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT (9).jpg
NOT,ISL_CSLRT_Corpus\Frames_Word_Level\NOT\NOT.jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER (1).jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER (2).jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER (3).jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER (4).jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER (5).jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER (7).jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER (8).jpg
NUMBER,ISL_CSLRT_Corpus\Frames_Word_Level\NUMBER\NUMBER.jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\AGE (1).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\AGE (2).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\AGE (3).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\AGE (4).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\AGE (5).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\AGE.jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\OLD (1).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\OLD (2).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\OLD (3).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\OLD (4).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\OLD (5).jpg
OLD_AGE,ISL_CSLRT_Corpus\Frames_Word_Level\OLD_AGE\OLD (6).jpg
